product_img_id,product_id,product_img_url,is_main
221121,221117,https://ae01.alicdn.com/kf/S430c56f3318b474197d19f4db95d4d1eQ.jpg,False
221122,221117,https://ae01.alicdn.com/kf/S5ae5770863c5449aa2585b6d335276997.jpg,False
221123,221117,https://ae01.alicdn.com/kf/Sc44753e2e3ed4bd48d821be26f388c43y.jpg,False
221124,221117,https://ae01.alicdn.com/kf/S63a40b4672d04a29ab8a6335884630908.jpg,False
221125,221117,https://ae01.alicdn.com/kf/S915a238cde1942aa990ad67d645df089M.jpg,False
221126,221117,https://ae01.alicdn.com/kf/Sf96f7a20de88445b92729c1fa74155568.jpg,False
221127,221117,https://ae01.alicdn.com/kf/S47be3428c89143278d4af48fca3887dfR.jpg,False
221128,221117,https://ae01.alicdn.com/kf/Sdab3a35ba3f14ce6bd1361196961f2135.jpg,False
221129,221117,https://ae01.alicdn.com/kf/S24759b1259624d5897309d2925cf6578v.jpg,False
221130,221117,https://ae01.alicdn.com/kf/Sd1143e3c65b24098a8e0c91c7fba130bD.jpg,False
221131,221117,https://ae01.alicdn.com/kf/Sc234e065593a4193b1d9b2498f2ef210S.jpg,False
221132,221117,https://ae01.alicdn.com/kf/S9c483e07e0704533a35496e40a4968e5C.jpg,False
221133,221117,https://ae01.alicdn.com/kf/Scc025e1c0f7a4b88b43b3214d94d155ee.jpg,False
221134,221117,https://ae01.alicdn.com/kf/S5d5239021639436ebbb5e072f399624dl.jpg,False
221135,221117,https://ae01.alicdn.com/kf/Sf20d0339d4744f08a28efd38e754ae99Z.jpg,False
212057,212056,https://ae01.alicdn.com/kf/S26461b4dee0f42e9ac50d0ee09fa5c5bA.jpg,True
212058,212056,https://ae01.alicdn.com/kf/S3700c79c1a3f4d629d8cdfdce6d07e1aC.jpg,True
212059,212056,https://ae01.alicdn.com/kf/Se132cb11c9164e3eba1f5c40bc404663Q.jpg,True
212060,212056,https://ae01.alicdn.com/kf/Sbc2ec1be60e4408ba7f087b20fa5ec22l.jpg,False
212061,212056,https://ae01.alicdn.com/kf/Se4ee6f9f95be47bab86758249aa578036.jpg,False
212062,212056,https://ae01.alicdn.com/kf/Saad295a2112d4a8ab1e7df0b82811bd0v.jpg,False
212063,212056,https://ae01.alicdn.com/kf/Sf7f7ea30cf374aa58f10904280737979J.jpg,False
212064,212056,https://ae01.alicdn.com/kf/S19f09810a6ba45eba5797a17657c007aM.jpg,False
227988,227987,https://ae01.alicdn.com/kf/S791bdd39ced14337b1a45c276d3db28dE.jpg,True
227989,227987,https://ae01.alicdn.com/kf/S9ba657baf61d44b2a1f1f74a8f6113b6U.jpg,True
227990,227987,https://ae01.alicdn.com/kf/Sb5d6acee7f5d435db9137769d0bdb5bdn.jpg,True
227991,227987,https://ae01.alicdn.com/kf/Se56c801864ce48069a6d33d9f1bbf0d6z.jpg,False
227992,227987,https://ae01.alicdn.com/kf/S1182eba712d74666b8534608dc6307aaQ.jpg,False
227993,227987,https://ae01.alicdn.com/kf/S59328e259dea4ad29fe461ad188f47ffy.jpg,False
227994,227987,https://ae01.alicdn.com/kf/Sc6a8d9c8ceb046b29c958be122bd00e51.jpg,False
227995,227987,https://ae01.alicdn.com/kf/Se26c0467635a4e6dbeb8506e4364cd79L.jpg,False
227996,227987,https://ae01.alicdn.com/kf/S3348009c0b5f46839698b603dc52f5dej.jpg,False
227997,227987,https://ae01.alicdn.com/kf/Sb154a3b56b75424b924370ac447e71f0Z.jpg,False
227998,227987,https://ae01.alicdn.com/kf/S078a4d4cb8c0423eb9e919cf136f7d92X.jpg,False
227999,227987,https://ae01.alicdn.com/kf/S64a1b83df7b54406bc3b321802f2543az.jpg,False
228000,227987,https://ae01.alicdn.com/kf/S3204c68db7904b079dd4b636f6a3e85aB.jpg,False
228001,227987,https://ae01.alicdn.com/kf/S3b6f3fb05ead44c7929bb6b9384864716.jpg,False
228002,227987,https://ae01.alicdn.com/kf/S5b739910281a44099678ecb92e3bfc58d.jpg,False
228003,227987,https://ae01.alicdn.com/kf/S24f7c01924654729acfc648c376b32db1.jpg,False
228004,227987,https://ae01.alicdn.com/kf/S3396ac18b0c6472a9fd661d20bc57aa4i.jpg,False
224306,224305,https://ae03.alicdn.com/kf/S3a4055d073c84a6896d4cc5ada627e03A.jpg,True
224307,224305,https://ae01.alicdn.com/kf/H7016209f3e0f4a19a66f149a7a948fb2V.jpg,True
224308,224305,https://ae01.alicdn.com/kf/H09bd67b916c34759a45b8d9aab79df0ae.jpg,True
224309,224305,https://ae01.alicdn.com/kf/H87bcbd13250b49e9ad39b309032fcd4a6.jpg,False
224310,224305,https://ae01.alicdn.com/kf/H28202893b9f842e39e45258c8ea3f2c7g.jpg,False
224311,224305,https://ae01.alicdn.com/kf/H1b0058dad89f4e10875f825320e7b250N.jpg,False
224312,224305,https://ae01.alicdn.com/kf/H7ecfeac1e8934efca708fed6d552cb70i.jpg,False
224313,224305,https://ae01.alicdn.com/kf/H119caf62ba934dc4a687005b64da9541J.jpg,False
224314,224305,https://ae01.alicdn.com/kf/Hfd7cbef90aaf4d2f86f9d5ec0ce9aa58Y.jpg,False
224315,224305,https://ae01.alicdn.com/kf/H2e1b554d77ae423ca58faf6431ac0b4aw.jpg,False
224538,224537,https://ae03.alicdn.com/kf/S8e70d44d3d334af7af0a0d88a2532d8fD.jpg,True
224539,224537,https://ae03.alicdn.com/kf/S14aa2a50e55a45608632d66bd2dd4c00g.jpg,True
224540,224537,https://ae03.alicdn.com/kf/S6b85702b639342ad9ba34d6c8ed5d061o.jpg,True
224541,224537,https://ae03.alicdn.com/kf/Sa40127997247473cab2d2bc099c85912b.jpg,False
224542,224537,https://ae03.alicdn.com/kf/S75a9b58bec564db3a088705f277383ef0.jpg,False
224543,224537,https://ae03.alicdn.com/kf/S70f8f270e91f4ea99d54774359e04b92w.jpg,False
224064,224063,https://ae01.alicdn.com/kf/S791bdd39ced14337b1a45c276d3db28dE.jpg,True
224065,224063,https://ae01.alicdn.com/kf/S9ba657baf61d44b2a1f1f74a8f6113b6U.jpg,True
224066,224063,https://ae01.alicdn.com/kf/Sb5d6acee7f5d435db9137769d0bdb5bdn.jpg,True
224067,224063,https://ae01.alicdn.com/kf/Se56c801864ce48069a6d33d9f1bbf0d6z.jpg,False
224068,224063,https://ae01.alicdn.com/kf/S1182eba712d74666b8534608dc6307aaQ.jpg,False
224069,224063,https://ae01.alicdn.com/kf/S59328e259dea4ad29fe461ad188f47ffy.jpg,False
224070,224063,https://ae01.alicdn.com/kf/Sc6a8d9c8ceb046b29c958be122bd00e51.jpg,False
224071,224063,https://ae01.alicdn.com/kf/Se26c0467635a4e6dbeb8506e4364cd79L.jpg,False
224072,224063,https://ae01.alicdn.com/kf/S3348009c0b5f46839698b603dc52f5dej.jpg,False
224073,224063,https://ae01.alicdn.com/kf/Sb154a3b56b75424b924370ac447e71f0Z.jpg,False
224074,224063,https://ae01.alicdn.com/kf/S078a4d4cb8c0423eb9e919cf136f7d92X.jpg,False
224075,224063,https://ae01.alicdn.com/kf/S64a1b83df7b54406bc3b321802f2543az.jpg,False
224076,224063,https://ae01.alicdn.com/kf/S3204c68db7904b079dd4b636f6a3e85aB.jpg,False
224077,224063,https://ae01.alicdn.com/kf/S3b6f3fb05ead44c7929bb6b9384864716.jpg,False
224078,224063,https://ae01.alicdn.com/kf/S5b739910281a44099678ecb92e3bfc58d.jpg,False
224079,224063,https://ae01.alicdn.com/kf/S24f7c01924654729acfc648c376b32db1.jpg,False
224080,224063,https://ae01.alicdn.com/kf/S3396ac18b0c6472a9fd661d20bc57aa4i.jpg,False
209461,209460,https://ae01.alicdn.com/kf/Sbbec8d1c4ae14d28b259283e2056c6f34.png,True
209462,209460,https://ae01.alicdn.com/kf/S63b6666912fa47f197c75579cd8a10f7v.jpg,True
209463,209460,https://ae01.alicdn.com/kf/S4395c5dfe30f44e799145c1a2c6f66dbm.jpg,True
209464,209460,https://ae01.alicdn.com/kf/S3c089ad8cce54efab6579ca2ef19b6f7W.jpg,False
209465,209460,https://ae01.alicdn.com/kf/Sa1cee6f2d26d445b9f8c33f8c28b42999.jpg,False
209466,209460,https://ae01.alicdn.com/kf/S6df915ed86ef42dcbbe85eb197b5b719U.jpg,False
209467,209460,https://ae01.alicdn.com/kf/S5dac16bf0c1d425195d8cb488a22405df.jpg,False
218777,218776,https://ae01.alicdn.com/kf/S8dcfe6d96c774ec68772bbf9a9df8723m.jpg,True
218778,218776,https://ae01.alicdn.com/kf/S1f8c2b6f00d444248e94e7cef319470as.jpg,True
218779,218776,https://ae01.alicdn.com/kf/Sbd178c54cb5a43e9a496b48a72e44d5bi.jpg,True
218780,218776,https://ae01.alicdn.com/kf/Sed15bb549dae4a889849aef25b0d17edZ.jpg,False
218781,218776,https://ae01.alicdn.com/kf/S2ad5f247a4ea46f48190e05c1da6dd62T.jpg,False
218782,218776,https://ae01.alicdn.com/kf/Sfd228a255b2246c8a8ec8b358a4c885aw.jpg,False
218783,218776,https://ae01.alicdn.com/kf/Sbf8bcbed8c964dda80ea939d82e7455bL.jpg,False
218784,218776,https://ae01.alicdn.com/kf/Sef395f8712b243ef8098b9b7c867b383J.jpg,False
218785,218776,https://ae01.alicdn.com/kf/S95cd20835d834f2cbcc87343ed443ff8n.jpg,False
175362,175361,https://ae01.alicdn.com/kf/S62987fd2a30649ad9a75a8c049a62e40P.jpg,True
175363,175361,https://ae01.alicdn.com/kf/HTB1cXk3aVyZBuNjt_jJq6zDlXXaJ.jpg,True
175364,175361,https://ae01.alicdn.com/kf/HTB1678Dvv9TBuNjy0Fcq6zeiFXam.jpg,True
175365,175361,https://ae01.alicdn.com/kf/Sd956f9548c8641af8513224bf05982aaI.jpg,False
175366,175361,https://ae01.alicdn.com/kf/Sce5fb22c11b2404b89561db022e87e0fF.jpg,False
175367,175361,https://ae01.alicdn.com/kf/S1f36e2f00ff44b4c9fd20ea146dd3d2dy.jpg,False
175368,175361,https://ae01.alicdn.com/kf/S92ecf85409444722ae77f621ade92ab4W.jpg,False
175369,175361,https://ae01.alicdn.com/kf/S1c7bb5e3cfe94256aa794c7cb34f73feY.jpg,False
175370,175361,https://ae01.alicdn.com/kf/S8414a538fa644de597e7e2040a4756aeP.jpg,False
175371,175361,https://ae01.alicdn.com/kf/S0708cdf149c34b83a4bb5ea01a8938e3H.jpg,False
175372,175361,https://ae01.alicdn.com/kf/HTB1qninhyMnBKNjSZFoq6zOSFXaJ.jpg,False
175373,175361,https://ae01.alicdn.com/kf/HTB1GFzXvASWBuNjSszdq6zeSpXaW.jpg,False
175374,175361,https://ae01.alicdn.com/kf/HTB1GmSpvA9WBuNjSspeq6yz5VXaQ.jpg,False
175375,175361,https://ae01.alicdn.com/kf/HTB1fpSvhAomBKNjSZFqq6xtqVXa1.jpg,False
175376,175361,https://ae01.alicdn.com/kf/HTB1u3ozfnZmx1VjSZFGq6yx2XXaU.jpg,False
224731,224730,https://ae03.alicdn.com/kf/Sa602a352568646b18db624be1b37fbadf.jpg,True
224732,224730,https://ae03.alicdn.com/kf/Sdcf0fe39093d486ba85c560779c92096g.jpg,True
224733,224730,https://ae03.alicdn.com/kf/Sb2bbebda35844175a506285961fe0d33w.jpg,True
224734,224730,https://ae03.alicdn.com/kf/S2fd2ecda9caf4134b13385a9f3722dfbn.jpg,False
224735,224730,https://ae03.alicdn.com/kf/S8a85d215adad4b3ab9f62b5366a6d7fcB.jpg,False
224736,224730,https://ae03.alicdn.com/kf/S1003342bb0d24cc09dae3fb0559a8ebey.jpg,False
160126,160125,https://ae01.alicdn.com/kf/Se34c8a7aadd94e16a67886ec26c1760ak.jpg,True
160127,160125,https://ae01.alicdn.com/kf/S8a89d4c3939944b49341d1fd38e42beeO.jpg,True
160128,160125,https://ae01.alicdn.com/kf/S3386e62b95c443c18ada3fb2befe8863H.jpg,True
160129,160125,https://ae01.alicdn.com/kf/S7636967874224d8d8384146b0cfbd6cd9.jpg,False
160130,160125,https://ae01.alicdn.com/kf/S1e707e3b16ec4f2981130940ab02686b0.jpg,False
160131,160125,https://ae01.alicdn.com/kf/S1016a63f50a9476fa154907067c312a0i.jpg,False
160132,160125,https://ae01.alicdn.com/kf/S346943d9824c459180a2005b34c86a24C.jpg,False
160133,160125,https://ae01.alicdn.com/kf/Sb42118403e8a48269421a95c87ee472f9.jpg,False
160134,160125,https://ae01.alicdn.com/kf/S70900d9c4fb44c3a921f0f6be8dc28b9g.jpg,False
221229,221228,https://ae01.alicdn.com/kf/S388ac66b7ef64ae18e3d0c890f0b7f40H.jpg,True
221230,221228,https://ae01.alicdn.com/kf/Sfd382206bf014caa9299efa775b020e5H.jpg,True
221231,221228,https://ae01.alicdn.com/kf/S15986594590f4c689c8c7d26d1a0a8e6x.jpg,True
221232,221228,https://ae01.alicdn.com/kf/S18647767fe824818808b5f21d03d4babi.jpg,False
221233,221228,https://ae01.alicdn.com/kf/S0f0309a2331c4e36b2c0dcd61f79b073k.jpg,False
221234,221228,https://ae01.alicdn.com/kf/Sa537089b23a44a8487c6b7f9587ea919w.jpg,False
221235,221228,https://ae01.alicdn.com/kf/S9375d6dca2f54dea94b2ee6a661d32a4O.jpg,False
221236,221228,https://ae01.alicdn.com/kf/S8d070aebcff842299b42064e2adf64c6f.jpg,False
222604,222603,https://ae01.alicdn.com/kf/S12ed63087cba4dae8cebbd004a8d1749z.png,True
222605,222603,https://ae01.alicdn.com/kf/S1e3143b441454e1eb60e21c2ac76d80fk.jpg,True
222606,222603,https://ae01.alicdn.com/kf/S4ffcb7fe43f145b6ae52d14ea8f178f81.jpg,True
222607,222603,https://ae01.alicdn.com/kf/S2bc4877c108c40fda5c215ae3ce65c20Z.jpg,False
222608,222603,https://ae01.alicdn.com/kf/S5da3d18fac4f452ba92e6017ccadfe668.png,False
222609,222603,https://ae01.alicdn.com/kf/S4c71c7085b004fbbb668a1d609016789U.jpg,False
222610,222603,https://ae01.alicdn.com/kf/S713d0f069c23433f8146ced490a36566J.png,False
222611,222603,https://ae01.alicdn.com/kf/Sf728688f55364161abf9cebde6c273b9W.png,False
181385,181384,https://ae01.alicdn.com/kf/S8619b6ecc41d450894c2063aff412e0by.jpg,True
181386,181384,https://ae01.alicdn.com/kf/Sf903e3a5328f4322b63ab0767b75643eU.jpg,True
181387,181384,https://ae01.alicdn.com/kf/S1ee60348627e4b0fb14ea6548ddef958m.jpg,True
181388,181384,https://ae01.alicdn.com/kf/Sa1a193fa734a4d5b93dc92b7ce8a5116U.jpg,False
181389,181384,https://ae01.alicdn.com/kf/Sfa288a04192b4afcb1331c93670ddbd1Y.jpg,False
181390,181384,https://ae01.alicdn.com/kf/S190d1553d4904f829d44b47b7d50f828w.jpg,False
181391,181384,https://ae01.alicdn.com/kf/Sab9a7fd87dca4bbcb3807d99f014efa98.jpg,False
181392,181384,https://ae01.alicdn.com/kf/S281530dfac634c27a30b49e264e0f703o.jpg,False
181393,181384,https://ae01.alicdn.com/kf/Sf46784bacae74faeb640ac9e1a5f2ec8H.jpg,False
181394,181384,https://ae01.alicdn.com/kf/Sbcbb14c666574d9ea43a30313cb05aedn.jpg,False
224245,224244,https://ae03.alicdn.com/kf/S919bad6bc69043719b51b1111013ad48K.jpg,True
224246,224244,https://ae01.alicdn.com/kf/H7016209f3e0f4a19a66f149a7a948fb2V.jpg,True
224247,224244,https://ae01.alicdn.com/kf/S7c2905dde43243a7bb2c4be809029515V.jpg,True
224248,224244,https://ae01.alicdn.com/kf/Se75df3d5b88c4a72a4bd6b267bb1ad53r.jpg,False
224249,224244,https://ae01.alicdn.com/kf/Scad904c883b64451993f26eed16d60020.jpg,False
224250,224244,https://ae01.alicdn.com/kf/Sa78a9a08f19945509e3cb06091b256379.jpg,False
221137,221136,https://ae01.alicdn.com/kf/S34f9bf87721242259dfef1565bb1411f1.jpg,True
221138,221136,https://ae01.alicdn.com/kf/S9b2f1eafd43746e7ae26a19b9c7b6083H.jpg,True
221139,221136,https://ae01.alicdn.com/kf/S15df5bc0e35a4c79a1fb5fba3ba058228.jpg,True
221140,221136,https://ae01.alicdn.com/kf/S7e397f3a1b0640aeb2165c0c8f8bbe9e0.jpg,False
221141,221136,https://ae01.alicdn.com/kf/S9244c870a02a45c19c35614aa96c265c2.jpg,False
224861,224860,https://ae03.alicdn.com/kf/S428fa6af46c94ddd80024590a64601c2W.jpg,True
224862,224860,https://ae03.alicdn.com/kf/S84a7ac77fc594ae59765231c1c8ba144V.jpg,True
224863,224860,https://ae03.alicdn.com/kf/Sc445d21c7fd241fabb3ed833f1895ee0Z.jpg,True
224864,224860,https://ae03.alicdn.com/kf/Sfb5573793de441f98fddd0f56606be83K.jpg,False
224865,224860,https://ae03.alicdn.com/kf/S7f2c2f78ce8e4cb297f139657c8f3d2aA.jpg,False
224866,224860,https://ae03.alicdn.com/kf/S91aaf4ae71d34fa1aaa7d700041f94872.jpg,False
224867,224860,https://ae03.alicdn.com/kf/S9e6c2e51e2f84b84a288fb55559c1232U.jpg,False
224868,224860,https://ae03.alicdn.com/kf/S73e0a68c97a94a1db4757a8a15ba699en.jpg,False
224869,224860,https://ae03.alicdn.com/kf/S66a91d44b25d442cbab067e2d2af3cb9V.jpg,False
224870,224860,https://ae03.alicdn.com/kf/S027cb186bc31489781e3d397248c96b7m.jpg,False
224871,224860,https://ae03.alicdn.com/kf/Sd6a2ff9c2883419da9c24d36af9ac98ek.jpg,False
224872,224860,https://ae03.alicdn.com/kf/S025e873b376647ad81c5c2bfd013274bW.jpg,False
